User_id,Merchant_id,Coupon_id,Discount_rate,Distance,Date_received,Date,label,Dis_type,Dis_rate,Dis_man,Dis_jian,weekday,day_type,u_nocoupon_count,u_withcoupon_out15day_count,u_withcoupon_in15day_count,m_nocoupon_count,m_withcoupon_out15day_count,m_withcoupon_in15day_count
675546,7354,2002.0,50:5,0.0,2016-06-04,,0.0,1.0,0.9,50.0,5.0,6.0,1.0,,,,,,
289069,760,2418.0,30:5,0.0,2016-06-05,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
2074292,450,1613.0,30:5,10.0,2016-06-14,,0.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
841050,3621,4823.0,20:5,0.0,2016-06-12,2016-06-29,0.0,1.0,0.75,20.0,5.0,7.0,1.0,,,,,,
4020584,760,2418.0,30:5,0.0,2016-06-06,2016-06-16,1.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
3759464,760,2418.0,30:5,0.0,2016-06-13,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
5683920,5377,6942.0,0.8,1.0,2016-06-12,,0.0,2.0,0.8,-1.0,-1.0,7.0,1.0,,,,,,
1227188,1469,11848.0,100:20,0.0,2016-06-14,,0.0,1.0,0.8,100.0,20.0,2.0,0.0,,,,,,
1227188,1469,2601.0,100:20,0.0,2016-06-14,,0.0,1.0,0.8,100.0,20.0,2.0,0.0,,,,,,
3896168,760,2418.0,30:5,0.0,2016-06-15,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
4028264,450,1613.0,30:5,10.0,2016-06-09,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
1425332,3621,4823.0,20:5,0.0,2016-06-11,,0.0,1.0,0.75,20.0,5.0,6.0,1.0,,,,,,
5444304,760,2418.0,30:5,1.0,2016-06-02,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
455149,450,1613.0,30:5,1.0,2016-06-07,,0.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
5189328,760,2418.0,30:5,1.0,2016-06-13,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
1887668,450,1613.0,30:5,6.0,2016-06-01,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
5195472,450,9757.0,30:5,0.0,2016-06-02,2016-06-11,1.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
5195472,450,1613.0,30:5,0.0,2016-06-01,2016-06-02,1.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
5195472,760,2418.0,30:5,1.0,2016-06-02,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
1955252,450,1613.0,30:5,2.0,2016-06-09,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
1955252,760,2418.0,30:5,0.0,2016-06-02,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
1760180,760,2418.0,30:5,0.0,2016-06-09,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
3260264,760,2418.0,30:5,0.0,2016-06-08,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
3655016,1469,2601.0,100:20,1.0,2016-06-11,,0.0,1.0,0.8,100.0,20.0,6.0,1.0,,,,,,
2607464,760,2418.0,30:5,1.0,2016-06-08,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
392173,760,2418.0,30:5,0.0,2016-06-07,,0.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
3271016,2436,3992.0,30:5,0.0,2016-06-05,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
3271016,6481,13761.0,30:5,2.0,2016-06-09,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
719706,6485,8798.0,100:10,0.0,2016-06-03,,0.0,1.0,0.9,100.0,10.0,5.0,0.0,,,,,,
6286032,6485,13441.0,0.95,0.0,2016-06-08,,0.0,2.0,0.95,-1.0,-1.0,3.0,0.0,,,,,,
4977360,760,2418.0,30:5,0.0,2016-06-10,,0.0,1.0,0.8333333333333334,30.0,5.0,5.0,0.0,,,,,,
4977360,450,1613.0,30:5,1.0,2016-06-13,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
278701,8206,11738.0,20:1,0.0,2016-06-06,,0.0,1.0,0.95,20.0,1.0,1.0,0.0,,,,,,
278701,8206,11738.0,20:1,0.0,2016-06-03,,0.0,1.0,0.95,20.0,1.0,5.0,0.0,,,,,,
278701,8206,11738.0,20:1,0.0,2016-06-05,,0.0,1.0,0.95,20.0,1.0,7.0,1.0,,,,,,
3802472,760,2418.0,30:5,1.0,2016-06-13,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
263725,5041,12858.0,30:5,0.0,2016-06-04,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
2241896,760,2418.0,30:5,0.0,2016-06-10,,0.0,1.0,0.8333333333333334,30.0,5.0,5.0,0.0,,,,,,
626778,760,2418.0,30:5,0.0,2016-06-01,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
3559784,760,2418.0,30:5,0.0,2016-06-01,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
1021146,7613,1971.0,5:1,0.0,2016-06-02,,0.0,1.0,0.8,5.0,1.0,4.0,0.0,,,,,,
988506,760,2418.0,30:5,-1.0,2016-06-01,2016-06-15,1.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
1125812,760,2418.0,30:5,0.0,2016-06-10,,0.0,1.0,0.8333333333333334,30.0,5.0,5.0,0.0,,,,,,
5290704,1469,7430.0,50:20,1.0,2016-06-06,,0.0,1.0,0.6,50.0,20.0,1.0,0.0,,,,,,
2777960,760,2418.0,30:5,3.0,2016-06-01,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
2777960,3655,8729.0,100:10,1.0,2016-06-05,,0.0,1.0,0.9,100.0,10.0,7.0,1.0,,,,,,
2777960,3621,4823.0,20:5,0.0,2016-06-07,,0.0,1.0,0.75,20.0,5.0,2.0,0.0,,,,,,
1455284,760,2418.0,30:5,0.0,2016-06-06,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
924762,450,1613.0,30:5,4.0,2016-06-02,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
794202,760,2418.0,30:5,0.0,2016-06-10,,0.0,1.0,0.8333333333333334,30.0,5.0,5.0,0.0,,,,,,
282925,450,1613.0,30:5,3.0,2016-06-04,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
282925,760,2418.0,30:5,9.0,2016-06-04,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
398317,760,2418.0,30:5,1.0,2016-06-10,,0.0,1.0,0.8333333333333334,30.0,5.0,5.0,0.0,,,,,,
365677,8424,8553.0,20:1,3.0,2016-06-14,2016-06-22,1.0,1.0,0.95,20.0,1.0,2.0,0.0,,,,,,
1267124,760,2418.0,30:5,0.0,2016-06-06,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
398893,760,2418.0,30:5,0.0,2016-06-07,2016-06-21,1.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
497197,2622,6215.0,30:10,0.0,2016-06-03,,0.0,1.0,0.6666666666666667,30.0,10.0,5.0,0.0,,,,,,
994650,760,2418.0,30:5,1.0,2016-06-11,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
2930024,4074,1620.0,30:1,1.0,2016-06-12,,0.0,1.0,0.9666666666666667,30.0,1.0,7.0,1.0,,,,,,
2930024,760,2418.0,30:5,0.0,2016-06-13,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
285037,760,2418.0,30:5,1.0,2016-06-04,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
383533,5717,336.0,30:5,-1.0,2016-06-02,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
465517,450,1613.0,30:5,3.0,2016-06-09,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
865626,3621,4823.0,20:5,1.0,2016-06-13,,0.0,1.0,0.75,20.0,5.0,1.0,0.0,,,,,,
932058,760,2418.0,30:5,0.0,2016-06-04,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
367981,3621,4823.0,20:5,0.0,2016-06-06,,0.0,1.0,0.75,20.0,5.0,1.0,0.0,,,,,,
367981,760,2418.0,30:5,4.0,2016-06-06,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
335341,3621,4823.0,20:5,1.0,2016-06-12,,0.0,1.0,0.75,20.0,5.0,7.0,1.0,,,,,,
900186,760,2418.0,30:5,0.0,2016-06-11,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
5636820,8808,5019.0,50:5,0.0,2016-06-08,,0.0,1.0,0.9,50.0,5.0,3.0,0.0,,,,,,
4592340,760,2418.0,30:5,2.0,2016-06-15,2016-06-18,1.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
2069429,450,1613.0,30:5,1.0,2016-06-14,,0.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
4009322,760,2418.0,30:5,-1.0,2016-06-01,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
1611701,760,2418.0,30:5,3.0,2016-06-01,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
1484981,4666,6604.0,100:10,10.0,2016-06-02,,0.0,1.0,0.9,100.0,10.0,4.0,0.0,,,,,,
1682357,450,1613.0,30:5,0.0,2016-06-08,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
1094837,3621,4823.0,20:5,1.0,2016-06-10,,0.0,1.0,0.75,20.0,5.0,5.0,0.0,,,,,,
5953236,7428,11705.0,20:1,2.0,2016-06-10,,0.0,1.0,0.95,20.0,1.0,5.0,0.0,,,,,,
2454890,6959,4492.0,20:1,1.0,2016-06-06,,0.0,1.0,0.95,20.0,1.0,1.0,0.0,,,,,,
2454890,4232,7774.0,30:1,0.0,2016-06-08,2016-06-17,1.0,1.0,0.9666666666666667,30.0,1.0,3.0,0.0,,,,,,
2082485,2622,6215.0,30:10,0.0,2016-06-03,,0.0,1.0,0.6666666666666667,30.0,10.0,5.0,0.0,,,,,,
5713620,760,2418.0,30:5,6.0,2016-06-04,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
4040042,760,2418.0,30:5,1.0,2016-06-12,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
1627061,760,2418.0,30:5,0.0,2016-06-02,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
1301429,7745,8197.0,20:1,-1.0,2016-06-01,,0.0,1.0,0.95,20.0,1.0,3.0,0.0,,,,,,
5480148,6212,4746.0,30:5,-1.0,2016-06-09,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
5480148,6212,4746.0,30:5,-1.0,2016-06-10,,0.0,1.0,0.8333333333333334,30.0,5.0,5.0,0.0,,,,,,
5480148,3903,2100.0,30:5,-1.0,2016-06-04,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
4432596,8422,1069.0,50:5,1.0,2016-06-09,,0.0,1.0,0.9,50.0,5.0,4.0,0.0,,,,,,
1177013,5179,3558.0,30:1,0.0,2016-06-12,,0.0,1.0,0.9666666666666667,30.0,1.0,7.0,1.0,,,,,,
4189034,6901,1097.0,50:10,0.0,2016-06-01,,0.0,1.0,0.8,50.0,10.0,3.0,0.0,,,,,,
2884970,5363,5810.0,30:5,2.0,2016-06-12,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
1968053,3621,4823.0,20:5,1.0,2016-06-08,,0.0,1.0,0.75,20.0,5.0,3.0,0.0,,,,,,
2034101,7483,12591.0,20:5,0.0,2016-06-15,,0.0,1.0,0.75,20.0,5.0,3.0,0.0,,,,,,
3546986,3621,13398.0,0.9,0.0,2016-06-06,,0.0,2.0,0.9,-1.0,-1.0,1.0,0.0,,,,,,
3546986,3621,4823.0,20:5,0.0,2016-06-08,,0.0,1.0,0.75,20.0,5.0,3.0,0.0,,,,,,
3546986,760,2418.0,30:5,0.0,2016-06-15,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
2239850,760,2418.0,30:5,1.0,2016-06-11,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
6582996,4272,6764.0,20:1,10.0,2016-06-10,,0.0,1.0,0.95,20.0,1.0,5.0,0.0,,,,,,
3424106,3673,3543.0,20:1,0.0,2016-06-13,,0.0,1.0,0.95,20.0,1.0,1.0,0.0,,,,,,
3296618,7672,7024.0,30:10,-1.0,2016-06-14,,0.0,1.0,0.6666666666666667,30.0,10.0,2.0,0.0,,,,,,
5283540,760,2418.0,30:5,1.0,2016-06-13,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
4503252,760,2418.0,30:5,4.0,2016-06-02,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
5046996,4793,1310.0,20:1,0.0,2016-06-06,,0.0,1.0,0.95,20.0,1.0,1.0,0.0,,,,,,
5833428,760,2418.0,30:5,0.0,2016-06-10,,0.0,1.0,0.8333333333333334,30.0,5.0,5.0,0.0,,,,,,
4098410,3621,4823.0,20:5,0.0,2016-06-07,2016-06-22,1.0,1.0,0.75,20.0,5.0,2.0,0.0,,,,,,
3580778,3621,4033.0,20:5,3.0,2016-06-13,,0.0,1.0,0.75,20.0,5.0,1.0,0.0,,,,,,
3975530,1839,10962.0,100:10,4.0,2016-06-09,,0.0,1.0,0.9,100.0,10.0,4.0,0.0,,,,,,
3451754,5032,13203.0,30:10,1.0,2016-06-13,,0.0,1.0,0.6666666666666667,30.0,10.0,1.0,0.0,,,,,,
1732277,3621,4823.0,20:5,0.0,2016-06-05,,0.0,1.0,0.75,20.0,5.0,7.0,1.0,,,,,,
3072362,760,2418.0,30:5,-1.0,2016-06-01,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
1340597,760,2418.0,30:5,0.0,2016-06-03,,0.0,1.0,0.8333333333333334,30.0,5.0,5.0,0.0,,,,,,
1275317,760,2418.0,30:5,3.0,2016-06-06,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
3603818,8037,616.0,0.8,10.0,2016-06-07,2016-06-09,1.0,2.0,0.8,-1.0,-1.0,2.0,0.0,,,,,,
1934006,760,2418.0,30:5,0.0,2016-06-10,,0.0,1.0,0.8333333333333334,30.0,5.0,5.0,0.0,,,,,,
4855512,760,2418.0,30:5,0.0,2016-06-01,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
3477356,2420,10883.0,100:30,-1.0,2016-06-13,,0.0,1.0,0.7,100.0,30.0,1.0,0.0,,,,,,
1805750,760,2418.0,30:5,1.0,2016-06-10,,0.0,1.0,0.8333333333333334,30.0,5.0,5.0,0.0,,,,,,
2173292,3621,4823.0,20:5,0.0,2016-06-05,,0.0,1.0,0.75,20.0,5.0,7.0,1.0,,,,,,
674523,8386,4283.0,100:20,1.0,2016-06-03,,0.0,1.0,0.8,100.0,20.0,5.0,0.0,,,,,,
674523,8144,11344.0,20:1,0.0,2016-06-14,,0.0,1.0,0.95,20.0,1.0,2.0,0.0,,,,,,
707547,2652,1024.0,200:20,1.0,2016-06-02,,0.0,1.0,0.9,200.0,20.0,4.0,0.0,,,,,,
2176364,196,10790.0,50:20,0.0,2016-06-08,,0.0,1.0,0.6,50.0,20.0,3.0,0.0,,,,,,
839259,760,2418.0,30:5,0.0,2016-06-10,,0.0,1.0,0.8333333333333334,30.0,5.0,5.0,0.0,,,,,,
5939928,760,2418.0,30:5,0.0,2016-06-02,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
709851,3621,4823.0,20:5,0.0,2016-06-02,,0.0,1.0,0.75,20.0,5.0,4.0,0.0,,,,,,
1289654,3621,4823.0,20:5,7.0,2016-06-03,,0.0,1.0,0.75,20.0,5.0,5.0,0.0,,,,,,
1486262,1469,11848.0,100:20,-1.0,2016-06-09,,0.0,1.0,0.8,100.0,20.0,4.0,0.0,,,,,,
2076854,4713,8932.0,50:5,10.0,2016-06-03,,0.0,1.0,0.9,50.0,5.0,5.0,0.0,,,,,,
2076854,4713,8932.0,50:5,10.0,2016-06-04,,0.0,1.0,0.9,50.0,5.0,6.0,1.0,,,,,,
2842988,760,2418.0,30:5,1.0,2016-06-06,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
5168856,8808,5019.0,50:5,0.0,2016-06-15,,0.0,1.0,0.9,50.0,5.0,3.0,0.0,,,,,,
679131,4387,11188.0,20:1,0.0,2016-06-13,2016-06-30,0.0,1.0,0.95,20.0,1.0,1.0,0.0,,,,,,
5171928,760,2418.0,30:5,2.0,2016-06-01,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
2982764,6575,11013.0,20:1,0.0,2016-06-08,,0.0,1.0,0.95,20.0,1.0,3.0,0.0,,,,,,
2723180,3847,1222.0,20:1,0.0,2016-06-05,,0.0,1.0,0.95,20.0,1.0,7.0,1.0,,,,,,
6757080,3621,4823.0,20:5,0.0,2016-06-03,,0.0,1.0,0.75,20.0,5.0,5.0,0.0,,,,,,
3248492,4666,6604.0,100:10,7.0,2016-06-02,,0.0,1.0,0.9,100.0,10.0,4.0,0.0,,,,,,
714459,3621,4823.0,20:5,5.0,2016-06-03,,0.0,1.0,0.75,20.0,5.0,5.0,0.0,,,,,,
714459,3621,4033.0,20:5,5.0,2016-06-15,,0.0,1.0,0.75,20.0,5.0,3.0,0.0,,,,,,
6517464,5183,2750.0,100:20,10.0,2016-06-01,,0.0,1.0,0.8,100.0,20.0,3.0,0.0,,,,,,
6517464,5183,6056.0,100:20,10.0,2016-06-01,,0.0,1.0,0.8,100.0,20.0,3.0,0.0,,,,,,
585435,760,2418.0,30:5,0.0,2016-06-07,,0.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
618459,2420,10883.0,100:30,-1.0,2016-06-13,,0.0,1.0,0.7,100.0,30.0,1.0,0.0,,,,,,
6001368,3621,4823.0,20:5,0.0,2016-06-08,,0.0,1.0,0.75,20.0,5.0,3.0,0.0,,,,,,
6001368,760,2418.0,30:5,10.0,2016-06-01,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
3919724,3621,4823.0,20:5,1.0,2016-06-14,,0.0,1.0,0.75,20.0,5.0,2.0,0.0,,,,,,
3266924,3621,4823.0,20:5,1.0,2016-06-13,,0.0,1.0,0.75,20.0,5.0,1.0,0.0,,,,,,
1176758,760,2418.0,30:5,0.0,2016-06-15,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
4061036,760,2418.0,30:5,1.0,2016-06-07,,0.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
6287064,8022,8461.0,20:1,0.0,2016-06-02,2016-06-03,1.0,1.0,0.95,20.0,1.0,4.0,0.0,,,,,,
6287064,8022,8847.0,20:1,0.0,2016-06-03,,0.0,1.0,0.95,20.0,1.0,5.0,0.0,,,,,,
6287064,8022,4700.0,20:1,0.0,2016-06-12,,0.0,1.0,0.95,20.0,1.0,7.0,1.0,,,,,,
6287064,8022,929.0,20:1,0.0,2016-06-04,,0.0,1.0,0.95,20.0,1.0,6.0,1.0,,,,,,
3016556,760,2418.0,30:5,4.0,2016-06-05,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
1705142,760,2418.0,30:5,1.0,2016-06-13,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
7091928,629,10561.0,30:10,2.0,2016-06-01,,0.0,1.0,0.6666666666666667,30.0,10.0,3.0,0.0,,,,,,
1445558,1469,7430.0,50:20,0.0,2016-06-08,,0.0,1.0,0.6,50.0,20.0,3.0,0.0,,,,,,
1838774,760,2418.0,30:5,1.0,2016-06-11,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
4216536,760,2418.0,30:5,1.0,2016-06-05,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
4489944,7422,4727.0,0.8,6.0,2016-06-09,2016-06-09,1.0,2.0,0.8,-1.0,-1.0,4.0,0.0,,,,,,
660315,3621,4823.0,20:5,0.0,2016-06-12,,0.0,1.0,0.75,20.0,5.0,7.0,1.0,,,,,,
1845686,760,2418.0,30:5,0.0,2016-06-10,,0.0,1.0,0.8333333333333334,30.0,5.0,5.0,0.0,,,,,,
1649846,4579,10055.0,10:1,0.0,2016-06-03,,0.0,1.0,0.9,10.0,1.0,5.0,0.0,,,,,,
5813976,5032,13203.0,30:10,0.0,2016-06-13,,0.0,1.0,0.6666666666666667,30.0,10.0,1.0,0.0,,,,,,
6873816,3621,4823.0,20:5,0.0,2016-06-12,,0.0,1.0,0.75,20.0,5.0,7.0,1.0,,,,,,
6873816,760,2418.0,30:5,6.0,2016-06-12,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
3048812,760,2418.0,30:5,1.0,2016-06-11,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
828507,7347,10267.0,100:10,10.0,2016-06-03,,0.0,1.0,0.9,100.0,10.0,5.0,0.0,,,,,,
2667884,8384,5464.0,30:1,0.0,2016-06-03,,0.0,1.0,0.9666666666666667,30.0,1.0,5.0,0.0,,,,,,
2667884,4579,10055.0,10:1,0.0,2016-06-03,,0.0,1.0,0.9,10.0,1.0,5.0,0.0,,,,,,
1400246,2436,12462.0,20:5,-1.0,2016-06-05,,0.0,1.0,0.75,20.0,5.0,7.0,1.0,,,,,,
1793462,2436,12462.0,20:5,10.0,2016-06-03,,0.0,1.0,0.75,20.0,5.0,5.0,0.0,,,,,,
2803052,760,2418.0,30:5,1.0,2016-06-09,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
1274294,760,2418.0,30:5,0.0,2016-06-07,,0.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
1274294,450,1613.0,30:5,1.0,2016-06-15,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
6671064,7374,10298.0,50:20,1.0,2016-06-10,,0.0,1.0,0.6,50.0,20.0,5.0,0.0,,,,,,
1930166,2436,3992.0,30:5,1.0,2016-06-15,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
3729260,760,2418.0,30:5,1.0,2016-06-11,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
5623512,760,2418.0,30:5,3.0,2016-06-05,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
6413016,450,1613.0,30:5,0.0,2016-06-07,,0.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
4582104,7024,9144.0,10:1,0.0,2016-06-15,,0.0,1.0,0.9,10.0,1.0,3.0,0.0,,,,,,
3077996,96,5588.0,20:1,0.0,2016-06-15,,0.0,1.0,0.95,20.0,1.0,3.0,0.0,,,,,,
3077996,96,2317.0,20:1,0.0,2016-06-04,,0.0,1.0,0.95,20.0,1.0,6.0,1.0,,,,,,
3077996,96,5588.0,20:1,0.0,2016-06-04,,0.0,1.0,0.95,20.0,1.0,6.0,1.0,,,,,,
3077996,96,5588.0,20:1,0.0,2016-06-10,,0.0,1.0,0.95,20.0,1.0,5.0,0.0,,,,,,
2293100,450,1613.0,30:5,3.0,2016-06-08,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
2293100,760,2418.0,30:5,1.0,2016-06-06,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
4138862,450,1613.0,30:5,1.0,2016-06-11,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
1546679,2420,10883.0,100:30,7.0,2016-06-13,,0.0,1.0,0.7,100.0,30.0,1.0,0.0,,,,,,
1546679,2622,6215.0,30:10,0.0,2016-06-03,,0.0,1.0,0.6666666666666667,30.0,10.0,5.0,0.0,,,,,,
3094382,7113,1633.0,50:10,2.0,2016-06-13,,0.0,1.0,0.8,50.0,10.0,1.0,0.0,,,,,,
6467292,450,1613.0,30:5,0.0,2016-06-14,,0.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
3366254,760,2418.0,30:5,0.0,2016-06-02,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
6215388,7717,13423.0,20:1,0.0,2016-06-05,2016-06-09,1.0,1.0,0.95,20.0,1.0,7.0,1.0,,,,,,
6215388,760,2418.0,30:5,1.0,2016-06-01,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
6215388,7717,13423.0,20:1,0.0,2016-06-09,,0.0,1.0,0.95,20.0,1.0,4.0,0.0,,,,,,
3903854,2622,6215.0,30:10,1.0,2016-06-03,,0.0,1.0,0.6666666666666667,30.0,10.0,5.0,0.0,,,,,,
2463086,1345,11918.0,30:1,4.0,2016-06-12,,0.0,1.0,0.9666666666666667,30.0,1.0,7.0,1.0,,,,,,
1625015,3939,4752.0,100:5,5.0,2016-06-03,,0.0,1.0,0.95,100.0,5.0,5.0,0.0,,,,,,
4931292,450,1613.0,30:5,7.0,2016-06-03,,0.0,1.0,0.8333333333333334,30.0,5.0,5.0,0.0,,,,,,
2337134,3621,4033.0,20:5,0.0,2016-06-07,,0.0,1.0,0.75,20.0,5.0,2.0,0.0,,,,,,
1956023,3621,4823.0,20:5,3.0,2016-06-06,,0.0,1.0,0.75,20.0,5.0,1.0,0.0,,,,,,
1956791,760,2418.0,30:5,0.0,2016-06-13,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
4697820,760,2418.0,30:5,0.0,2016-06-05,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
6820572,760,2418.0,30:5,1.0,2016-06-09,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
6820572,5270,5693.0,50:5,-1.0,2016-06-04,,0.0,1.0,0.9,50.0,5.0,6.0,1.0,,,,,,
2495342,760,2418.0,30:5,0.0,2016-06-02,2016-06-21,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
6307548,3621,4823.0,20:5,0.0,2016-06-03,,0.0,1.0,0.75,20.0,5.0,5.0,0.0,,,,,,
1908407,760,2418.0,30:5,0.0,2016-06-09,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
1124279,7717,3563.0,20:1,2.0,2016-06-11,,0.0,1.0,0.95,20.0,1.0,6.0,1.0,,,,,,
5287644,7884,53.0,30:5,5.0,2016-06-04,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
1191863,760,2418.0,30:5,1.0,2016-06-01,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
6347484,3935,11153.0,10:1,0.0,2016-06-12,,0.0,1.0,0.9,10.0,1.0,7.0,1.0,,,,,,
